# Source: PTFS1101af
# Coordinates: 26.26361 37.94258
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 110005 00 09200 708.15456783 16.286 0.006 0 2 0 20.47
s 02 110006 06 10715 708.15566777 16.310 0.007 0 2 0 20.38
s 02 110005 00 09200 709.09409277 16.029 0.006 0 2 0 20.28
s 02 110006 06 10715 709.09518271 16.000 0.006 0 2 0 20.24
s 02 110005 00 09200 709.13759020 16.143 0.012 0 2 0 19.14
s 02 110006 06 10715 709.13869013 16.114 0.012 0 2 0 19.18
s 02 110005 00 09200 709.15243932 16.089 0.007 0 2 0 19.82
s 02 110006 06 10715 709.15352925 16.097 0.008 0 2 0 19.87
s 02 110006 06 10715 710.09136315 15.937 0.008 0 2 0 19.64
s 02 110005 00 09200 710.09244309 15.958 0.009 0 2 0 19.56
s 02 110006 06 10715 710.13552049 16.096 0.010 0 2 0 19.32
s 02 110005 00 09200 710.13771035 16.084 0.011 0 2 0 19.39
s 02 110005 00 09200 710.15208949 16.109 0.008 0 2 0 19.84
s 02 110006 06 10715 710.15453934 16.126 0.008 0 2 0 19.74
s 02 110005 00 09200 711.08954229 15.897 0.005 0 2 0 20.21
s 02 110006 06 10715 711.09064222 15.924 0.006 0 2 0 20.32
s 02 110005 00 09200 711.13344958 15.950 0.005 0 2 0 20.24
s 02 110006 06 10715 711.13563945 15.972 0.006 0 2 0 20.30
s 02 110006 06 10715 711.15303838 15.951 0.006 0 2 0 20.17
s 02 110005 00 09200 712.08906016 15.680 0.005 0 2 0 20.07
s 02 110006 06 10715 712.09016009 15.704 0.006 0 2 0 20.14
s 02 110005 00 09200 712.13190747 15.740 0.005 0 2 0 20.10
s 02 110006 06 10715 712.13300740 15.707 0.006 0 2 0 20.04
s 02 110006 06 10715 712.14703652 15.716 0.006 0 2 0 20.07
s 02 110005 00 09200 712.14813645 15.694 0.005 0 2 0 20.20
s 02 110005 00 09200 713.08236727 15.047 0.006 0 2 0 19.85
s 02 110006 06 10715 713.08346720 15.069 0.008 0 2 0 19.79
s 02 110006 06 10715 713.14161348 14.965 0.007 0 2 0 19.88
s 02 110006 06 10715 726.08583732 15.941 0.006 0 2 0 20.23
s 02 110005 00 09200 726.08691723 15.922 0.005 0 2 0 20.36
s 02 110006 06 10715 726.12944396 15.750 0.005 0 2 0 20.18
s 02 110005 00 09200 726.13052387 15.747 0.005 0 2 0 20.34
s 02 110005 00 09200 726.15026235 15.898 0.005 0 2 0 20.30
s 02 110006 06 10715 727.11853732 16.016 0.014 0 2 4 19.92
s 02 110005 00 09200 727.15856420 16.091 0.006 0 2 0 20.31
s 02 110006 06 10715 727.16152397 16.055 0.014 0 2 4 20.25
s 02 110005 00 09200 745.08954589 16.121 0.012 0 2 0 19.34
s 02 110006 06 10715 745.09068579 16.159 0.010 0 2 0 19.36
s 02 110005 00 09200 745.13233209 16.208 0.019 0 2 0 18.74
s 02 110006 06 10715 745.13341199 16.199 0.014 0 2 0 18.98
s 02 110005 00 09200 746.09306656 16.341 0.029 0 2 4 18.36
s 02 110006 06 10715 746.09427646 16.279 0.022 0 2 0 18.49
s 02 110005 00 09200 747.09069742 16.494 0.010 0 2 0 19.86
s 02 110006 06 10715 747.09196731 16.508 0.009 0 2 0 19.76
s 02 110005 00 09200 747.13446351 16.447 0.010 0 2 0 19.77
s 02 110006 06 10715 747.13755323 16.436 0.009 0 2 0 19.70
s 02 110005 00 09200 748.09096774 16.574 0.011 0 2 0 19.75
s 02 110006 06 10715 748.09217763 16.607 0.010 0 2 0 19.73
s 02 110005 00 09200 748.13459382 16.583 0.010 0 2 0 19.82
s 02 110006 06 10715 748.13568373 16.594 0.010 0 2 0 19.76
s 02 110005 00 09200 1673.36850696 15.992 0.006 0 2 0 20.32
s 02 110005 00 09200 1673.47459636 16.002 0.007 0 2 0 20.19
s 02 110005 00 09200 1674.33186229 16.092 0.009 0 2 0 20.29
s 02 110005 00 09200 1675.35113254 15.977 0.006 0 2 0 20.25
s 02 110005 00 09200 1676.32567879 15.953 0.006 0 2 0 20.39
s 02 110005 00 09200 1677.32329699 16.049 0.006 0 2 0 20.31
s 02 110005 00 09200 1678.34924760 15.996 0.005 0 2 0 20.51
s 02 110005 00 09200 1678.50519136 15.965 0.006 0 2 0 20.15
s 02 110005 00 09200 1679.40706087 15.983 0.014 0 2 4 20.48
s 02 110005 00 09200 1680.30073953 15.982 0.006 0 2 0 20.08
s 02 110005 00 09200 1680.34116308 16.043 0.006 0 2 0 20.34
s 02 110005 00 09200 1681.29721706 15.935 0.007 0 2 0 20.26
s 02 110005 00 09200 1681.33729058 15.993 0.006 0 2 0 20.48
s 02 110005 00 09200 1682.29397441 16.010 0.006 0 2 0 20.20
s 02 110005 00 09200 1682.33017758 15.939 0.005 0 2 0 20.39
s 02 110005 00 09200 1683.29247168 15.957 0.006 0 2 0 20.23
s 02 110005 00 09200 1683.33230516 16.065 0.006 0 2 0 20.41
s 02 110005 00 09200 1684.29147873 16.081 0.008 0 2 0 20.34
s 02 110005 00 09200 1684.32799191 16.011 0.007 0 2 0 20.50
s 02 110005 00 09200 1685.28666516 15.907 0.006 0 2 0 20.28
s 02 110005 00 09200 1685.32451844 15.945 0.005 0 2 0 20.43
s 02 110005 00 09200 1686.28535158 15.939 0.006 0 2 0 20.04
s 02 110005 00 09200 1686.47333781 15.911 0.005 0 2 0 20.69
s 02 110005 00 09200 1687.37647562 15.864 0.005 0 2 0 20.68
s 02 110005 00 09200 1687.48339481 15.713 0.005 0 2 0 20.78
s 02 110005 00 09200 1688.38528218 16.061 0.005 0 2 0 20.60
s 02 110005 00 09200 1688.50288224 16.097 0.006 0 2 0 20.41
s 02 110005 00 09200 1689.27732838 16.062 0.009 0 2 0 19.70
s 02 110005 00 09200 1689.34311399 16.033 0.007 0 2 0 20.02
s 02 110005 00 09200 1689.50201753 15.980 0.006 0 2 0 20.57
s 02 110005 00 09200 1695.48710897 12.732 0.008 4 258 8 19.20
s 02 110005 00 09200 1695.48825906 12.777 0.008 4 258 8 19.24
s 02 110005 00 09200 1695.48940916 12.749 0.008 4 258 8 19.23
s 02 110005 00 09200 1700.26631542 12.891 0.006 4 450 8 20.21
s 02 110005 00 09200 1700.42600809 12.992 0.007 4 450 8 20.26
s 02 110005 00 09200 1700.46198094 13.058 0.006 4 450 8 20.36
s 02 110005 00 09200 1701.36388214 13.397 0.005 4 450 8 20.35
s 02 110005 00 09200 1701.49269226 13.401 0.004 4 450 8 20.27
s 02 110005 00 09200 1705.34365939 15.907 0.005 0 2 0 20.73
s 02 110005 00 09200 1707.24617200 15.780 0.006 0 2 0 20.27
s 02 110005 00 09200 1707.45800770 15.831 0.006 0 2 0 20.80
s 02 110005 00 09200 1707.49793065 15.869 0.006 0 2 0 20.71
s 02 110005 00 09200 1708.47513254 16.008 0.006 0 2 0 20.73
s 02 110005 00 09200 1709.23947820 15.967 0.009 0 2 0 20.25
s 02 110005 00 09200 1709.45007345 15.813 0.008 0 2 0 20.90
s 02 110005 00 09200 1709.48727614 15.915 0.007 0 2 0 20.65
s 02 110005 00 09200 1710.44760515 15.908 0.007 0 2 0 20.52
s 02 110005 00 09200 1711.23342099 15.952 0.006 0 2 0 20.26
s 02 110005 00 09200 1711.32963779 15.972 0.005 0 2 0 20.57
s 02 110005 00 09200 1711.36640039 15.903 0.005 0 2 0 20.57
s 02 110005 00 09200 1713.31234599 15.793 0.078 0 2 4 20.07
s 02 110005 00 09200 1714.22554838 16.139 0.058 0 2 4 19.85
s 02 110005 00 09200 1714.50768749 15.868 0.005 0 2 0 20.70
s 02 110005 00 09200 1715.22227555 15.960 0.007 0 2 0 19.91
s 02 110005 00 09200 1715.25835796 15.905 0.006 0 2 0 20.28
s 02 110005 00 09200 1716.22050181 15.957 0.007 0 2 0 19.88
s 02 110005 00 09200 1716.52233165 15.970 0.006 0 2 0 20.32
s 02 110005 00 09200 1717.21692695 15.926 0.007 0 2 0 19.86
s 02 110005 00 09200 1717.29174180 15.956 0.006 0 2 0 19.98
s 02 110005 00 09200 1717.51367615 15.916 0.006 0 2 0 20.47
s 02 110005 00 09200 1718.41579396 15.713 0.005 0 2 0 20.84
s 02 110005 00 09200 1718.51040997 15.850 0.005 0 2 0 20.63
s 02 110005 00 09200 1719.21426440 15.893 0.008 0 2 0 19.37
s 02 110005 00 09200 1719.34364251 15.910 0.006 0 2 0 20.18
s 02 110005 00 09200 1719.49051169 15.944 0.005 0 2 0 20.59
s 02 110005 00 09200 1720.39271759 15.896 0.007 0 2 0 20.10
s 02 110005 00 09200 1720.49304375 16.029 0.005 0 2 0 20.40
s 02 110005 00 09200 1720.52623579 16.061 0.006 0 2 0 20.21
s 02 110005 00 09200 1729.18615375 14.539 0.006 0 2 0 19.90
s 02 110005 00 09200 1729.44023671 13.277 0.004 0 2 8 19.94
s 02 110005 00 09200 1729.47601853 13.174 0.004 0 2 8 20.01
s 02 110005 00 09200 1730.43335659 12.817 0.004 4 450 8 20.34
s 02 110005 00 09200 1730.53207148 12.730 0.004 4 258 8 19.73
s 02 110005 00 09200 1731.17976326 12.838 0.003 4 258 8 19.99
s 02 110005 00 09200 1731.35095157 12.996 0.003 4 450 8 20.44
s 02 110005 00 09200 1731.38431319 12.943 0.003 4 258 8 20.33
s 02 110005 00 09200 1732.28597630 13.326 0.003 4 450 8 20.46
s 02 110005 00 09200 1732.52068735 13.484 0.003 4 450 8 20.35
s 02 110005 00 09200 1733.17533779 13.905 0.004 0 194 8 20.19
s 02 110005 00 09200 1733.52415379 14.182 0.004 0 194 8 20.27
s 02 110005 00 09200 1734.17213307 14.860 0.004 0 2 0 20.12
s 02 110005 00 09200 1734.51081815 15.256 0.004 0 2 0 20.37
s 02 110005 00 09200 1735.16915704 15.809 0.005 0 2 0 20.31
s 02 110005 00 09200 1735.49570115 15.649 0.004 0 2 0 20.64
s 02 110005 00 09200 1735.52969261 15.665 0.005 0 2 0 20.30
s 02 110005 00 09200 1736.43214083 15.676 0.005 0 2 0 20.82
s 02 110005 00 09200 1736.51049409 15.854 0.006 0 2 0 20.41
s 02 110005 00 09200 1737.22910366 16.013 0.006 0 2 0 20.36
s 02 110005 00 09200 1737.51960541 16.001 0.006 0 2 0 20.12
s 02 110005 00 09200 1738.16079094 16.185 0.012 0 2 0 19.17
s 02 110005 00 09200 1738.23104370 16.044 0.008 0 2 0 19.63
s 02 110005 00 09200 1738.52443516 15.901 0.013 0 2 4 18.94
s 02 110005 00 09200 1739.42604964 15.967 0.006 0 2 0 20.01
s 02 110005 00 09200 1739.51476297 15.890 0.009 0 2 0 19.51
s 02 110005 00 09200 1740.15623673 16.022 0.010 0 2 0 20.14
s 02 110005 00 09200 1740.22601928 15.884 0.009 0 2 0 20.34
s 02 110005 00 09200 1740.29140166 16.044 0.010 0 2 0 20.24
s 02 110005 00 09200 1741.19417395 16.086 0.006 0 2 0 20.34
s 02 110005 00 09200 1741.45949321 15.932 0.005 0 2 0 20.28
s 02 110005 00 09200 1741.49328439 15.958 0.005 0 2 0 20.33
s 02 110005 00 09200 1744.34077738 15.990 0.005 0 2 0 20.59
s 02 110005 00 09200 1744.54495359 16.210 0.016 0 2 0 18.91
s 02 110005 00 09200 1745.14208143 15.961 0.008 0 2 0 19.75
s 02 110005 00 09200 1745.29830601 15.855 0.005 0 2 0 20.35
s 02 110005 00 09200 1745.32306673 15.878 0.005 0 2 0 20.42
s 02 110005 00 09200 1746.22620248 15.074 0.005 0 2 0 20.05
s 02 110005 00 09200 1746.34977591 14.946 0.004 0 2 0 20.34
s 02 110005 00 09200 1747.36900333 13.047 0.004 4 450 8 20.17
s 02 110005 00 09200 1747.39399399 12.939 0.004 4 258 8 19.93
s 02 110005 00 09200 1747.41945465 12.964 0.004 4 258 8 20.28
s 02 110005 00 09200 1748.32088756 13.104 0.004 4 450 8 20.00
s 02 110005 00 09200 1748.37652894 13.094 0.004 4 450 8 19.99
s 02 110005 00 09200 1748.40402961 13.106 0.004 4 450 8 19.98
s 02 110005 00 09200 1749.30627122 13.303 0.005 0 2 8 19.35
s 02 110005 00 09200 1749.35775241 13.359 0.005 0 194 8 19.62
s 02 110005 00 09200 1749.38261299 13.356 0.004 0 2 8 19.62
s 02 110005 00 09200 1755.18318191 15.923 0.007 0 2 0 19.85
s 02 110005 00 09200 1755.33205403 16.034 0.007 0 2 0 19.86
s 02 110005 00 09200 1755.35681438 15.967 0.007 0 2 0 19.83
s 02 110005 00 09200 1756.25824645 15.960 0.008 0 194 0 19.68
s 02 110005 00 09200 1756.40989836 16.065 0.011 0 2 0 19.43
s 02 110005 00 09200 1756.43522868 16.196 0.013 0 194 0 19.43
s 02 110005 00 09200 1757.33659926 15.892 0.006 0 2 0 20.22
s 02 110005 00 09200 1757.36561958 15.908 0.006 0 2 0 20.13
s 02 110005 00 09200 1757.39115986 15.848 0.006 0 2 0 20.22
s 02 110005 00 09200 1758.29484912 15.914 0.005 0 2 0 20.35
s 02 110005 00 09200 1758.41294024 15.940 0.006 0 2 0 20.25
s 02 110005 00 09200 1758.43801048 15.933 0.005 0 2 0 20.19
s 02 110005 00 09200 1759.34038826 15.876 0.009 0 2 0 20.28
s 02 110005 00 09200 1759.40317876 15.938 0.009 0 2 0 20.30
s 02 110005 00 09200 1759.42763895 15.874 0.009 0 2 0 20.30
s 02 110005 00 09200 1760.32976535 15.781 0.005 0 2 0 20.42
s 02 110005 00 09200 1760.44376607 15.841 0.005 0 2 0 20.32
s 02 110005 00 09200 1760.46879622 15.728 0.005 0 2 0 20.27
s 02 110005 00 09200 1764.10013832 13.029 0.004 4 450 8 20.05
s 02 110005 00 09200 1764.37209840 12.961 0.004 4 258 8 20.12
s 02 110005 00 09200 1764.39796840 12.999 0.003 4 258 8 20.18
s 02 110005 00 09200 1765.30038778 13.103 0.004 4 258 8 20.28
s 02 110005 00 09200 1765.37102767 13.085 0.004 0 2 8 19.88
s 02 110005 00 09200 1765.39627763 13.107 0.004 4 258 8 20.12
s 02 110005 00 09200 1766.29908559 13.176 0.003 4 450 8 20.34
s 02 110005 00 09200 1766.36934538 13.253 0.003 4 450 8 20.39
s 02 110005 00 09200 1766.39488530 13.233 0.003 4 450 8 20.37
s 02 110005 00 09200 1767.29736185 13.380 0.003 4 450 8 20.48
s 02 110005 00 09200 1767.35638158 13.406 0.004 4 450 8 20.38
s 02 110005 00 09200 1767.38133146 13.451 0.003 4 450 8 20.39
s 02 110005 00 09200 1768.28310661 13.953 0.004 0 2 8 20.40
s 02 110005 00 09200 1768.43140569 14.089 0.014 0 2 12 17.72
s 02 110005 00 09200 1769.37558902 15.004 0.006 0 2 0 20.18
s 02 110005 00 09200 1769.42911860 15.038 0.006 0 2 0 19.89
s 02 110005 00 09200 1769.45450839 15.025 0.006 0 2 0 19.86
s 02 110005 00 09200 1770.35631060 15.639 0.005 0 2 0 20.29
s 02 110005 00 09200 1770.39109028 15.893 0.006 0 2 0 20.21
s 02 110005 00 09200 1770.41627004 15.783 0.006 0 2 0 20.10
s 02 110005 00 09200 1771.31743090 15.668 0.005 0 2 0 20.41
s 02 110005 00 09200 1771.35994043 15.792 0.005 0 2 0 20.36
s 02 110005 00 09200 1771.38454016 15.748 0.006 0 2 0 20.19
s 02 110005 00 09200 1772.29519954 15.897 0.026 0 2 4 20.58
s 02 110005 00 09200 1772.46221745 15.882 0.025 0 2 4 20.18
s 02 110005 00 09200 1773.20031769 15.747 0.005 0 2 0 20.36
s 02 110005 00 09200 1773.22534734 15.831 0.005 0 2 0 20.48
s 02 110005 00 09200 1774.12778422 15.958 0.013 0 194 4 19.51
s 02 110005 00 09200 1774.23913251 15.965 0.018 0 2 4 18.87
s 02 110005 00 09200 1775.08966884 15.956 0.007 0 2 0 19.97
s 02 110005 00 09200 1775.37510399 15.878 0.005 0 2 0 20.38
s 02 110005 00 09200 1775.40090355 15.878 0.005 0 2 0 20.34
s 02 110005 00 09200 1776.30355737 15.946 0.007 0 2 0 19.85
s 02 110005 00 09200 1776.33424680 16.010 0.006 0 2 0 19.98
s 02 110005 00 09200 1776.35942633 15.942 0.007 0 2 0 19.76
s 02 110005 00 09200 1777.33557733 15.914 0.007 0 2 0 19.96
s 02 110005 00 09200 1777.38116641 15.834 0.008 0 2 0 19.87
s 02 110005 00 09200 1777.40659589 15.794 0.007 0 2 0 19.83
s 02 110006 06 10715 1789.37083421 12.779 0.004 4 258 8 19.85
s 02 110006 06 10715 1789.41487252 12.767 0.006 0 2 8 19.39
s 02 110006 06 10715 1790.09711602 13.023 0.004 4 258 8 20.22
s 02 110006 06 10715 1790.14073431 13.021 0.005 4 258 8 20.24
s 02 110006 06 10715 1790.17845282 13.000 0.005 4 258 8 20.24
s 02 110006 06 10715 1790.22504098 12.993 0.005 4 258 8 20.13
s 02 110006 06 10715 1790.26915923 13.002 0.006 0 2 8 19.66
s 02 110006 06 10715 1790.31288750 13.024 0.005 0 2 8 19.75
s 02 110005 00 09200 1795.30854172 15.840 0.007 0 2 0 19.90
s 02 110005 00 09200 1795.35083974 15.630 0.007 0 2 0 20.27
s 02 110005 00 09200 1795.39312777 0.000 inf 0 0 0 26.36
s 02 110005 00 09200 1796.08235518 15.858 0.007 0 2 0 19.89
s 02 110005 00 09200 1796.11927342 15.767 0.006 0 2 0 19.92
s 02 110005 00 09200 1796.16176139 15.791 0.007 0 2 0 19.89
s 02 110005 00 09200 1796.20082951 15.761 0.005 0 2 0 20.31
s 02 110005 00 09200 1796.24389745 15.831 0.005 0 2 0 20.32
s 02 110005 00 09200 1796.28565545 15.794 0.006 0 2 0 19.86
s 02 110005 00 09200 1796.32850339 15.749 0.006 0 2 0 19.98
s 02 110005 00 09200 1796.37129133 15.642 0.006 0 2 0 19.89
s 02 110005 00 09200 1796.41378928 15.495 0.023 0 2 4 18.60
s 02 004283 00 08765 1827.14077172 16.061 0.006 0 2 0 20.52
s 02 004283 00 08765 1830.09394866 15.638 0.011 0 2 0 20.23
s 02 004283 00 08765 1830.13179551 15.717 0.011 0 2 0 20.16
s 02 004283 00 08765 1830.15882326 15.746 0.024 0 2 4 19.40
s 02 004283 00 08765 1831.13003200 14.621 0.004 0 2 0 20.36
s 02 004283 00 08765 1831.16342919 14.556 0.004 0 2 0 20.28
s 02 004283 00 08765 1832.09393077 13.285 0.004 4 258 8 20.26
s 02 004283 00 08765 1832.12524812 13.174 0.012 4 258 12 19.81
s 02 004283 00 08765 1832.16355488 13.240 0.003 4 258 8 20.29
s 02 110006 06 10715 1881.11534774 16.159 0.009 0 2 0 19.92
s 02 110006 06 10715 1882.12826587 16.123 0.007 0 2 0 19.98
s 02 110006 06 10715 1882.14712435 16.096 0.061 0 2 4 18.50
s 02 004283 00 08765 2046.45664738 16.062 0.007 0 2 0 20.16
s 02 004283 00 08765 2046.48247964 16.155 0.006 0 2 0 20.30
s 02 004283 00 08765 2047.47662672 16.147 0.008 0 2 0 19.94
s 02 004283 00 08765 2047.50247899 16.128 0.008 0 2 0 19.85
s 02 004283 00 08765 2048.46751329 16.204 0.010 0 2 0 19.73
s 02 004283 00 08765 2048.49785594 16.123 0.025 0 2 4 18.68
s 02 004283 00 08765 2056.41980711 13.755 0.003 4 258 8 20.90
s 02 004283 00 08765 2056.45171980 13.775 0.004 4 258 8 20.90
s 02 004283 00 08765 2058.45984850 15.469 0.006 0 2 0 21.16
s 02 004283 00 08765 2058.49378134 15.544 0.007 0 2 0 20.94
s 02 004283 00 08765 2063.38450335 16.202 0.008 0 2 0 20.72
s 02 004283 00 08765 2063.43823769 16.228 0.052 0 2 4 17.00
s 02 004283 00 08765 2208.11886211 16.080 0.006 0 2 0 20.44
s 02 004283 00 08765 2208.13521065 15.982 0.006 0 2 0 20.24
s 02 004283 00 08765 2209.11472277 16.151 0.014 0 2 0 19.22
s 02 004283 00 08765 2209.13092132 16.144 0.017 0 2 0 18.86
